Title: mars_ultram

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
150.00 1340.00 99.930819 32.458604 13.335614 16.894628 2.228362 0.000000 0.000000 0.000000 0.000000 
150.00 1335.00 99.929921 32.411747 13.034851 16.968772 2.408124 0.000000 0.000000 0.000000 0.000000 
150.00 1330.00 99.929028 32.366068 12.742063 17.042058 2.581947 0.000000 0.000000 0.000000 0.000000 
150.00 1325.00 99.928141 32.321516 12.457056 17.114154 2.750307 0.000000 0.000000 0.000000 0.000000 
150.00 1320.00 99.927261 32.278042 12.179644 17.184738 2.913659 0.000000 0.000000 0.000000 0.000000 
150.00 1315.00 99.926390 32.235597 11.909656 17.253498 3.072442 0.000000 0.000000 0.000000 0.000000 
150.00 1310.00 99.925527 32.194135 11.646926 17.320140 3.227069 0.000000 0.000000 0.000000 0.000000 
150.00 1305.00 99.924674 32.153613 11.391293 17.384384 3.377936 0.000000 0.000000 0.000000 0.000000 
150.00 1300.00 99.923832 32.113989 11.142596 17.445978 3.525415 0.000000 0.000000 0.000000 0.000000 
150.00 1295.00 99.923002 32.075220 10.900677 17.504689 3.669855 0.000000 0.000000 0.000000 0.000000 
150.00 1290.00 99.922185 32.037268 10.665371 17.560315 3.811583 0.000000 0.000000 0.000000 0.000000 
150.00 1285.00 99.921381 32.000094 10.436512 17.612679 3.950903 0.000000 0.000000 0.000000 0.000000 
150.00 1280.00 99.920591 31.963661 10.213930 17.661637 4.088095 0.000000 0.000000 0.000000 0.000000 
150.00 1275.00 99.919817 31.927931 9.997446 17.707070 4.223415 0.000000 0.000000 0.000000 0.000000 
150.00 1270.00 99.919058 31.892871 9.786880 17.748892 4.357099 0.000000 0.000000 0.000000 0.000000 
150.00 1265.00 99.918316 31.858445 9.582043 17.787043 4.489359 0.000000 0.000000 0.000000 0.000000 
150.00 1260.00 99.917590 31.824621 9.382744 17.821490 4.620387 0.000000 0.000000 0.000000 0.000000 
150.00 1255.00 99.916881 31.791366 9.188785 17.852227 4.750355 0.000000 0.000000 0.000000 0.000000 
150.00 1250.00 99.916189 31.758651 8.999968 17.879266 4.879416 0.000000 0.000000 0.000000 0.000000 
150.00 1245.00 99.915515 31.726443 8.816091 17.902645 5.007707 0.000000 0.000000 0.000000 0.000000 
150.00 1240.00 99.914859 31.694716 8.636952 17.922416 5.135348 0.000000 0.000000 0.000000 0.000000 
150.00 1235.00 99.914221 31.663441 8.462348 17.938648 5.262446 0.000000 0.000000 0.000000 0.000000 
150.00 1230.00 99.913600 31.632592 8.292078 17.951423 5.389091 0.000000 0.000000 0.000000 0.000000 
150.00 1225.00 99.912997 31.602143 8.125945 17.960833 5.515366 0.000000 0.000000 0.000000 0.000000 
150.00 1220.00 99.912412 31.572070 7.963752 17.966981 5.641337 0.000000 0.000000 0.000000 0.000000 
150.00 1215.00 99.911844 31.542351 7.805312 17.969975 5.767064 0.000000 0.000000 0.000000 0.000000 
150.00 1210.00 99.911293 31.512963 7.650438 17.969929 5.892596 0.000000 0.000000 0.000000 0.000000 
150.00 1205.00 99.910760 31.483883 7.498943 17.966951 6.017989 0.000000 0.000000 0.000000 0.000000 
150.00 1200.00 99.910243 31.455072 7.350564 17.961049 6.143458 0.000000 0.000000 0.000000 0.000000 
150.00 1195.00 99.909743 31.426506 7.205115 17.952324 6.269067 0.000000 0.000000 0.000000 0.000000 
150.00 1190.00 99.909260 31.398170 7.062444 17.940906 6.394819 0.000000 0.000000 0.000000 0.000000 
150.00 1185.00 99.908792 31.370049 6.922411 17.926925 6.520713 0.000000 0.000000 0.000000 0.000000 
150.00 1180.00 99.908341 31.342132 6.784883 17.910513 6.646736 0.000000 0.000000 0.000000 0.000000 
150.00 1175.00 99.906798 31.250480 5.936802 17.831079 7.063182 0.000000 0.419417 0.000000 0.000000 
150.00 1170.00 99.904951 31.146124 4.920846 17.745319 7.522058 0.000000 0.957901 0.000000 0.000000 
150.00 1165.00 99.903115 31.047529 3.965221 17.670990 7.940072 0.000000 1.449628 0.000000 0.021618 
150.00 1160.00 99.901646 30.970783 3.232535 17.618494 8.250709 0.000000 1.831292 0.000000 0.037752 
150.00 1155.00 99.900827 30.881369 2.449618 17.523167 6.651887 2.080642 2.119453 0.000000 0.056601 
150.00 1150.00 99.900010 30.828535 1.980966 17.483989 6.546357 2.395336 2.355335 0.000000 0.066552 
150.00 1145.00 99.899355 30.785078 1.608412 17.452784 6.488593 2.613652 2.547387 0.000000 0.074249 
150.00 1140.00 99.898825 30.748483 1.307277 17.426764 6.463094 2.765578 2.705436 0.000000 0.080334 
150.00 1135.00 99.898394 30.717066 1.060853 17.404148 6.461246 2.869193 2.836400 0.000000 0.085226 
150.00 1130.00 99.898043 30.689665 0.857435 17.383793 6.478488 2.935382 2.945355 0.000000 0.089211 
150.00 1125.00 99.897755 30.665453 0.688526 17.364985 6.512778 2.970462 3.036217 0.000000 0.092486 
150.00 1120.00 99.897517 30.643829 0.547673 17.347296 6.563868 2.977580 3.112229 0.000000 0.095183 
150.00 1115.00 99.897316 30.624320 0.429555 17.330475 6.633316 2.957129 3.176454 0.000000 0.097390 
150.00 1110.00 99.897140 30.606476 0.328669 17.314263 6.726143 2.905478 3.232790 0.000000 0.099133 
150.00 1105.00 99.896593 30.567354 0.133781 17.293336 9.005050 0.672511 3.345680 0.010957 0.106039 
150.00 1100.00 99.896485 30.546181 0.000000 17.263147 9.025607 0.716381 3.409649 0.020672 0.110725 
150.00 1095.00 99.896444 30.538788 0.000000 17.257830 9.009676 0.732896 3.407367 0.020294 0.110725 
150.00 1090.00 99.896403 30.531408 0.000000 17.252520 8.993872 0.749320 3.405060 0.019911 0.110725 
150.00 1085.00 99.896361 30.524040 0.000000 17.247216 8.978213 0.765632 3.402730 0.019523 0.110725 
150.00 1080.00 99.896320 30.516684 0.000000 17.241921 8.962713 0.781819 3.400376 0.019130 0.110725 
150.00 1075.00 99.896278 30.509341 0.000000 17.236633 8.947382 0.797868 3.398001 0.018733 0.110725 
150.00 1070.00 99.896236 30.502011 0.000000 17.231354 8.932228 0.813772 3.395603 0.018329 0.110725 
150.00 1065.00 99.896194 30.494694 0.000000 17.226082 8.917261 0.829521 3.393183 0.017921 0.110725 
150.00 1060.00 99.896152 30.487390 0.000000 17.220820 8.902484 0.845111 3.390742 0.017507 0.110725 
150.00 1055.00 99.896110 30.480098 0.000000 17.215565 8.887905 0.860537 3.388279 0.017087 0.110725 
150.00 1050.00 99.896067 30.472819 0.000000 17.210319 8.873525 0.875796 3.385793 0.016661 0.110725 
150.00 1045.00 99.896024 30.465553 0.000000 17.205081 8.859350 0.890884 3.383284 0.016228 0.110725 
150.00 1040.00 99.895981 30.458300 0.000000 17.199851 8.845382 0.905801 3.380753 0.015789 0.110725 
150.00 1035.00 99.895938 30.451059 0.000000 17.194627 8.831623 0.920544 3.378197 0.015343 0.110725 
150.00 1030.00 99.895895 30.443830 0.000000 17.189411 8.818076 0.935113 3.375616 0.014889 0.110725 
150.00 1025.00 99.895851 30.436613 0.000000 17.184201 8.804744 0.949507 3.373009 0.014427 0.110725 
150.00 1020.00 99.895808 30.429408 0.000000 17.178996 8.791628 0.963728 3.370375 0.013956 0.110725 
150.00 1015.00 99.895764 30.422211 0.000000 17.173797 8.778730 0.977775 3.367708 0.013477 0.110725 
150.00 1010.00 99.895720 30.415019 0.000000 17.168601 8.766052 0.991648 3.365005 0.012987 0.110725 
150.00 1005.00 99.895675 30.407838 0.000000 17.163410 8.753596 1.005349 3.362271 0.012487 0.110725 
150.00 1000.00 99.895631 30.400667 0.000000 17.158221 8.741363 1.018879 3.359503 0.011976 0.110725 

Title: mars_ultram

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
150.00 1700.00 0.000000 ---
150.00 1695.00 0.000000 ---
150.00 1690.00 0.000000 ---
150.00 1685.00 0.000000 ---
150.00 1680.00 0.000000 ---
150.00 1675.00 0.000000 ---
150.00 1670.00 0.000000 ---
150.00 1665.00 0.000000 ---
150.00 1660.00 0.000000 ---
150.00 1655.00 0.000000 ---
150.00 1650.00 0.000000 ---
150.00 1645.00 0.000000 ---
150.00 1640.00 0.000000 ---
150.00 1635.00 0.000000 ---
150.00 1630.00 1.100646 41.3896 0 1.15504e-14 0 6.69397 0.291459 51.5622 0.062774 0 0 0
150.00 1625.00 2.729192 41.3621 0 2.43032e-15 0 6.83427 0.297225 51.4425 0.0639279 0 0 0
150.00 1620.00 4.310712 41.3343 0 3.8467e-16 0 6.97617 0.302958 51.3215 0.0650927 0 0 0
150.00 1615.00 5.847865 41.3062 0 1.89038e-16 0 7.1197 0.308657 51.1992 0.0662689 0 0 0
150.00 1610.00 7.343130 41.2778 0 -6.77449e-16 0 7.2649 0.31432 51.0755 0.0674572 0 0 0
150.00 1605.00 8.798827 41.2491 0 -8.79466e-16 0 7.41178 0.319945 50.9506 0.0686581 0 0 0
150.00 1600.00 10.217126 41.22 0 -1.29837e-15 0 7.56039 0.325531 50.8242 0.0698723 0 0 0
150.00 1595.00 11.600062 41.1907 0 1.38183e-15 0 7.71075 0.331076 50.6964 0.0711005 0 0 0
150.00 1590.00 12.949546 41.161 0 1.15246e-15 0 7.86289 0.336578 50.5672 0.0723433 0 0 0
150.00 1585.00 14.267373 41.131 0 6.19857e-16 0 8.01685 0.342037 50.4366 0.0736014 0 0 0
150.00 1580.00 15.555236 41.1006 0 -7.10672e-17 0 8.17266 0.34745 50.3044 0.0748757 0 0 0
150.00 1575.00 16.814727 41.0699 0 -3.2872e-16 0 8.33034 0.352816 50.1708 0.0761668 0 0 0
150.00 1570.00 18.047350 41.0388 0 -6.43164e-16 0 8.48992 0.358134 50.0356 0.0774758 0 0 0
150.00 1565.00 19.254526 41.0074 0 8.32493e-16 0 8.65144 0.363402 49.8989 0.0788034 0 0 0
150.00 1560.00 20.437600 40.9756 0 5.67943e-16 0 8.81492 0.368619 49.7607 0.0801505 0 0 0
150.00 1555.00 21.597844 40.9435 0 4.09473e-16 0 8.98039 0.373783 49.6208 0.0815183 0 0 0
150.00 1550.00 22.736464 40.911 0 1.94483e-16 0 9.14789 0.378893 49.4793 0.0829077 0 0 0
150.00 1545.00 23.854604 40.8781 0 -6.95128e-17 0 9.31742 0.383947 49.3362 0.0843198 0 0 0
150.00 1540.00 24.953352 40.8448 0 -2.65808e-16 0 9.48903 0.388944 49.1914 0.0857557 0 0 0
150.00 1535.00 26.033741 40.8112 0 -3.18471e-16 0 9.66274 0.393883 49.045 0.0872167 0 0 0
150.00 1530.00 27.096751 40.7771 0 -5.71158e-16 0 9.83856 0.398761 48.8968 0.0887041 0 0 0
150.00 1525.00 28.143318 40.7427 0 5.30279e-16 0 10.0165 0.403579 48.747 0.0902191 0 0 0
150.00 1520.00 29.174330 40.7079 0 4.16809e-16 0 10.1966 0.408333 48.5954 0.0917632 0 0 0
150.00 1515.00 30.190632 40.6726 0 2.9293e-16 0 10.3789 0.413023 48.4421 0.093338 0 0 0
150.00 1510.00 31.193031 40.637 0 1.41758e-16 0 10.5634 0.417648 48.287 0.0949449 0 0 0
150.00 1505.00 32.182292 40.601 0 5.15252e-17 0 10.7501 0.422205 48.1301 0.0965857 0 0 0
150.00 1500.00 33.159142 40.5645 0 -5.00073e-17 0 10.939 0.426694 47.9715 0.098262 0 0 0
150.00 1495.00 34.124273 40.5277 0 -2.91558e-16 0 11.1302 0.431112 47.8111 0.0999758 0 0 0
150.00 1490.00 35.078340 40.4904 0 -4.56956e-16 0 11.3235 0.43546 47.6489 0.101729 0 0 0
150.00 1485.00 36.021964 40.4527 0 4.44986e-16 0 11.5191 0.439734 47.485 0.103523 0 0 0
150.00 1480.00 36.955728 40.4147 0 3.14089e-16 0 11.7168 0.443933 47.3192 0.105361 0 0 0
150.00 1475.00 37.880182 40.3762 0 1.45916e-16 0 11.9168 0.448056 47.1518 0.107245 0 0 0
150.00 1470.00 38.795841 40.3373 0 0 0 12.1189 0.452102 46.9826 0.109176 0 0 0
150.00 1465.00 39.703181 40.298 0 -9.74514e-17 0 12.3231 0.456068 46.8116 0.111158 0 0 0
150.00 1460.00 40.602643 40.2584 0 -1.63359e-16 0 12.5294 0.459954 46.639 0.113193 0 0 0
150.00 1455.00 41.494629 40.2184 0 -2.53091e-16 0 12.7378 0.463757 46.4647 0.115284 0 0 0
150.00 1450.00 42.379501 40.178 0 -4.04316e-16 0 12.9482 0.467477 46.2889 0.117433 0 0 0
150.00 1445.00 43.257576 40.1372 0 3.57776e-16 0 13.1605 0.471111 46.1115 0.119642 0 0 0
150.00 1440.00 44.129130 40.0962 0 1.8788e-16 0 13.3747 0.474658 45.9326 0.121916 0 0 0
150.00 1435.00 44.994391 40.0548 0 6.14225e-17 0 13.5905 0.478117 45.7523 0.124256 0 0 0
150.00 1430.00 45.853535 40.0131 0 -6.02716e-17 0 13.808 0.481485 45.5707 0.126666 0 0 0
150.00 1425.00 46.706685 39.9711 0 -2.0118e-16 0 14.027 0.484763 45.3879 0.129149 0 0 0
150.00 1420.00 47.553909 39.9289 0 -2.78959e-16 0 14.2474 0.487947 45.204 0.131708 0 0 0
150.00 1415.00 48.395213 39.8865 0 3.31216e-16 0 14.4689 0.491037 45.0192 0.134345 0 0 0
150.00 1410.00 49.230540 39.8439 0 2.35776e-16 0 14.6915 0.494032 44.8336 0.137063 0 0 0
150.00 1405.00 50.059765 39.8012 0 1.65622e-16 0 14.9148 0.49693 44.6473 0.139865 0 0 0
150.00 1400.00 50.882694 39.7583 0 -1.41218e-16 0 15.1387 0.499731 44.4605 0.142754 0 0 0
150.00 1395.00 51.699058 39.7154 0 3.31432e-16 0 15.3629 0.502433 44.2736 0.145732 0 0 0
150.00 1390.00 52.508515 39.6725 0 1.15792e-16 0 15.5871 0.505036 44.0866 0.1488 0 0 0
150.00 1385.00 53.617589 39.8851 8.01683e-05 0.0114572 0.00221065 15.7202 0.503753 43.7198 0.15737 6.77947e-05 0 0
150.00 1380.00 54.717479 40.0916 0.000166096 0.0232549 0.00445215 15.8519 0.502517 43.3595 0.166439 0.00013868 0 0
150.00 1375.00 55.789957 40.278 0.0002531 0.0347196 0.00659456 15.9873 0.501535 43.0157 0.175693 0.000208689 0 0
150.00 1370.00 56.836154 40.4465 0.000341401 0.0458894 0.00864605 16.1257 0.50077 42.6867 0.185152 0.00027804 0 0
150.00 1365.00 57.857060 40.599 0.000431221 0.056799 0.0106138 16.2664 0.500192 42.3714 0.194834 0.000346941 0 0
150.00 1360.00 58.853536 40.7372 0.000522787 0.0674804 0.0125043 16.4087 0.499774 42.0686 0.204755 0.000415586 0 0
150.00 1355.00 59.826328 40.8627 0.000616331 0.0779632 0.0143234 16.5523 0.499492 41.7773 0.214932 0.000484165 0 0
150.00 1350.00 60.776078 40.9767 0.000712097 0.0882756 0.0160762 16.6963 0.499323 41.4967 0.225383 0.000552862 0 0
150.00 1345.00 61.703330 41.0805 0.00081034 0.0984443 0.0177677 16.8404 0.499249 41.2261 0.236123 0.000621861 0 0
150.00 1340.00 62.608549 41.1752 0.00091133 0.108495 0.0194022 16.9839 0.499253 40.9649 0.247168 0.000691347 0 0
150.00 1335.00 63.492128 41.2619 0.00101535 0.118453 0.0209839 17.1265 0.499319 40.7126 0.258535 0.000761503 0 0
150.00 1330.00 64.354402 41.3414 0.00112271 0.128342 0.0225167 17.2675 0.499434 40.4685 0.270238 0.000832519 0 0
150.00 1325.00 65.195658 41.4147 0.00123372 0.138187 0.0240041 17.4067 0.499587 40.2324 0.282293 0.000904588 0 0
150.00 1320.00 66.016149 41.4824 0.00134872 0.14801 0.0254495 17.5434 0.499767 40.0039 0.294714 0.000977906 0 0
150.00 1315.00 66.816106 41.5454 0.00146807 0.157836 0.0268561 17.6774 0.499965 39.7826 0.307516 0.00105267 0 0
150.00 1310.00 67.595747 41.6041 0.00159215 0.167686 0.0282268 17.8082 0.500172 39.5681 0.320713 0.0011291 0 0
150.00 1305.00 68.355289 41.6593 0.00172135 0.177583 0.0295645 17.9356 0.500383 39.3604 0.334318 0.0012074 0 0
150.00 1300.00 69.094956 41.7114 0.00185607 0.187548 0.0308717 18.0591 0.500591 39.159 0.348343 0.00128779 0 0
150.00 1295.00 69.814991 41.761 0.00199677 0.197604 0.0321509 18.1786 0.500791 38.9637 0.362803 0.00137048 0 0
150.00 1290.00 70.515657 41.8084 0.00214387 0.207771 0.0334044 18.2938 0.50098 38.7744 0.377708 0.00145572 0 0
150.00 1285.00 71.197247 41.854 0.00229786 0.218068 0.0346341 18.4045 0.501154 38.5908 0.393071 0.00154372 0 0
150.00 1280.00 71.860085 41.8981 0.00245922 0.228517 0.0358419 18.5106 0.50131 38.4126 0.408902 0.00163473 0 0
150.00 1275.00 72.504530 41.9411 0.00262846 0.239134 0.0370296 18.6119 0.501447 38.2398 0.425213 0.00172898 0 0
150.00 1270.00 73.130974 41.9833 0.0028061 0.249939 0.0381987 18.7083 0.501563 38.0721 0.442015 0.00182672 0 0
150.00 1265.00 73.739844 42.0247 0.00299269 0.260949 0.0393506 18.7999 0.501657 37.9092 0.459317 0.00192819 0 0
150.00 1260.00 74.331597 42.0657 0.00318882 0.27218 0.0404865 18.8866 0.501728 37.751 0.47713 0.00203365 0 0
150.00 1255.00 74.906722 42.1063 0.00339507 0.283649 0.0416074 18.9683 0.501776 37.5974 0.495463 0.00214336 0 0
150.00 1250.00 75.465731 42.1468 0.00361208 0.295372 0.0427144 19.0451 0.501801 37.448 0.514326 0.00225757 0 0
150.00 1245.00 76.009156 42.1871 0.0038405 0.307364 0.0438082 19.1172 0.501803 37.3028 0.533728 0.00237655 0 0
150.00 1240.00 76.537549 42.2275 0.00408104 0.319638 0.0448896 19.1845 0.501783 37.1614 0.553678 0.00250058 0 0
150.00 1235.00 77.051470 42.268 0.00433444 0.33221 0.0459592 19.2471 0.50174 37.0238 0.574184 0.00262994 0 0
150.00 1230.00 77.551489 42.3086 0.00460147 0.345094 0.0470175 19.3052 0.501676 36.8898 0.595254 0.00276491 0 0
150.00 1225.00 78.038177 42.3493 0.00488298 0.358302 0.048065 19.3589 0.501591 36.7592 0.616896 0.00290579 0 0
150.00 1220.00 78.512103 42.3902 0.00517985 0.37185 0.049102 19.4083 0.501485 36.6317 0.639117 0.00305287 0 0
150.00 1215.00 78.973832 42.4314 0.00549303 0.385749 0.0501289 19.4534 0.50136 36.5073 0.661923 0.00320648 0 0
150.00 1210.00 79.423918 42.4727 0.00582356 0.400014 0.0511461 19.4946 0.501217 36.3858 0.685317 0.00336693 0 0
150.00 1205.00 79.862924 42.5142 0.00617254 0.414659 0.0521538 19.5318 0.501055 36.2671 0.709306 0.00353457 0 0
150.00 1200.00 80.291597 42.5561 0.00654144 0.429716 0.0531542 19.5653 0.500875 36.1508 0.733906 0.00370992 0 0
150.00 1195.00 80.710501 42.5982 0.00693165 0.445202 0.0541478 19.595 0.500676 36.0368 0.759122 0.00389342 0 0
150.00 1190.00 81.120111 42.6406 0.00734458 0.461133 0.0551346 19.6212 0.500461 35.925 0.784953 0.00408543 0 0
150.00 1185.00 81.520883 42.6832 0.00778174 0.477522 0.0561147 19.6441 0.500229 35.8154 0.811395 0.00428636 0 0
150.00 1180.00 81.913243 42.726 0.00824478 0.494383 0.0570881 19.6636 0.499983 35.7077 0.838442 0.00449659 0 0
150.00 1175.00 84.183985 43.0127 0.00946163 0.911209 0.0580922 19.4528 0.494899 34.9473 1.05962 0.0533617 0.000510166 0
150.00 1170.00 86.889965 43.3471 0.0111199 1.39341 0.0583637 19.1946 0.489004 34.0758 1.31082 0.118444 0.00138241 0
150.00 1165.00 89.435209 43.6163 0.0132721 1.79061 0.0581373 18.9528 0.483884 33.2995 1.56708 0.180728 0.00253098 0.0351466
150.00 1160.00 91.381579 43.8225 0.0155605 2.07082 0.0575453 18.7758 0.480112 32.7301 1.75154 0.232083 0.00380985 0.0600711
150.00 1155.00 93.476458 44.0248 0.0258682 2.31965 0.0668967 18.5923 0.476093 32.1442 1.97352 0.283097 0.00550886 0.0880449
150.00 1150.00 94.713267 44.1592 0.0313308 2.47411 0.0677424 18.4808 0.473725 31.803 2.07885 0.321819 0.00721613 0.102171
150.00 1145.00 95.692320 44.2689 0.0370203 2.59181 0.0682018 18.3913 0.471817 31.5365 2.15748 0.35503 0.00908155 0.112823
150.00 1140.00 96.480630 44.3598 0.0429185 2.6835 0.0684416 18.3179 0.470245 31.3239 2.21764 0.383571 0.0110969 0.121071
150.00 1135.00 97.123478 44.4356 0.0489888 2.75614 0.0685547 18.2567 0.468932 31.1516 2.26455 0.408056 0.0132515 0.127594
150.00 1130.00 97.652503 44.4994 0.055173 2.81448 0.0685901 18.2052 0.467824 31.0103 2.30168 0.428965 0.0155328 0.132836
150.00 1125.00 98.090578 44.5531 0.061386 2.86182 0.0685682 18.1614 0.466886 30.8937 2.3314 0.446701 0.0179275 0.137096
150.00 1120.00 98.454943 44.5984 0.067505 2.90061 0.0684882 18.124 0.466087 30.7968 2.35534 0.461633 0.0204266 0.140574
150.00 1115.00 98.759595 44.6372 0.0733436 2.9328 0.0683285 18.0919 0.465398 30.7158 2.37467 0.47416 0.0230403 0.143389
150.00 1110.00 99.018509 44.6716 0.0785602 2.96036 0.0680322 18.0636 0.464782 30.6467 2.39014 0.484834 0.0258593 0.145574
150.00 1105.00 99.541428 44.7006 0.115817 3.00778 0.0659556 18.0114 0.464002 30.5125 2.43809 0.496268 0.0327435 0.154896
150.00 1100.00 99.896485 44.7235 0.141046 3.04205 0.0668798 17.9703 0.46338 30.42 2.46785 0.503621 0.0402417 0.161167
150.00 1095.00 99.896444 44.7235 0.141046 3.04205 0.0664689 17.9707 0.46338 30.42 2.46786 0.503622 0.0402417 0.161167
150.00 1090.00 99.896403 44.7235 0.141046 3.04205 0.0660569 17.971 0.46338 30.42 2.46786 0.503622 0.0402417 0.161167
150.00 1085.00 99.896361 44.7236 0.141046 3.04205 0.0656434 17.9714 0.46338 30.42 2.46786 0.503622 0.0402417 0.161167
150.00 1080.00 99.896320 44.7236 0.141046 3.04205 0.0652283 17.9718 0.46338 30.42 2.46786 0.503622 0.0402417 0.161167
150.00 1075.00 99.896278 44.7236 0.141046 3.04206 0.0648117 17.9722 0.463381 30.4201 2.46786 0.503622 0.0402417 0.161167
150.00 1070.00 99.896236 44.7236 0.141046 3.04206 0.0643933 17.9726 0.463381 30.4201 2.46786 0.503623 0.0402418 0.161167
150.00 1065.00 99.896194 44.7236 0.141046 3.04206 0.0639732 17.9729 0.463381 30.4201 2.46786 0.503623 0.0402418 0.161167
150.00 1060.00 99.896152 44.7236 0.141046 3.04206 0.0635513 17.9733 0.463381 30.4201 2.46786 0.503623 0.0402418 0.161167
150.00 1055.00 99.896110 44.7237 0.141047 3.04206 0.0631276 17.9737 0.463381 30.4201 2.46786 0.503623 0.0402418 0.161167
150.00 1050.00 99.896067 44.7237 0.141047 3.04206 0.062702 17.9741 0.463382 30.4201 2.46787 0.503623 0.0402418 0.161168
150.00 1045.00 99.896024 44.7237 0.141047 3.04206 0.0622745 17.9745 0.463382 30.4201 2.46787 0.503624 0.0402418 0.161168
150.00 1040.00 99.895981 44.7237 0.141047 3.04206 0.0618452 17.9749 0.463382 30.4201 2.46787 0.503624 0.0402419 0.161168
150.00 1035.00 99.895938 44.7237 0.141047 3.04207 0.061414 17.9753 0.463382 30.4202 2.46787 0.503624 0.0402419 0.161168
150.00 1030.00 99.895895 44.7238 0.141047 3.04207 0.060981 17.9757 0.463382 30.4202 2.46787 0.503624 0.0402419 0.161168
150.00 1025.00 99.895851 44.7238 0.141047 3.04207 0.0605462 17.9761 0.463383 30.4202 2.46787 0.503624 0.0402419 0.161168
150.00 1020.00 99.895808 44.7238 0.141047 3.04207 0.0601096 17.9765 0.463383 30.4202 2.46787 0.503625 0.0402419 0.161168
150.00 1015.00 99.895764 44.7238 0.141047 3.04207 0.0596712 17.9769 0.463383 30.4202 2.46787 0.503625 0.0402419 0.161168
150.00 1010.00 99.895720 44.7238 0.141047 3.04207 0.0592311 17.9773 0.463383 30.4202 2.46787 0.503625 0.040242 0.161168
150.00 1005.00 99.895675 44.7239 0.141047 3.04207 0.0587892 17.9777 0.463383 30.4202 2.46787 0.503625 0.040242 0.161168
150.00 1000.00 99.895631 44.7239 0.141047 3.04207 0.0583458 17.9781 0.463384 30.4202 2.46788 0.503626 0.040242 0.161168
Title: mars_ultram

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
150.00 1700.00 99.980183 44.6861 0.140928 3.0395 0.902389 17.2034 0.462992 30.3945 2.46579 0.5032 0.040208 0.161032
150.00 1695.00 99.980122 44.6861 0.140928 3.0395 0.901783 17.2039 0.462992 30.3945 2.46579 0.5032 0.040208 0.161032
150.00 1690.00 99.980063 44.6861 0.140928 3.03951 0.901194 17.2045 0.462992 30.3946 2.46579 0.5032 0.040208 0.161032
150.00 1685.00 99.980006 44.6861 0.140928 3.03951 0.900621 17.205 0.462993 30.3946 2.46579 0.503201 0.040208 0.161032
150.00 1680.00 99.979950 44.6862 0.140928 3.03951 0.900064 17.2055 0.462993 30.3946 2.46579 0.503201 0.0402081 0.161032
150.00 1675.00 99.979896 44.6862 0.140928 3.03951 0.899524 17.206 0.462993 30.3946 2.4658 0.503201 0.0402081 0.161032
150.00 1670.00 99.979843 44.6862 0.140928 3.03951 0.899 17.2065 0.462993 30.3946 2.4658 0.503201 0.0402081 0.161032
150.00 1665.00 99.979792 44.6862 0.140928 3.03951 0.898493 17.207 0.462994 30.3946 2.4658 0.503202 0.0402081 0.161033
150.00 1660.00 99.979743 44.6863 0.140929 3.03952 0.898003 17.2074 0.462994 30.3947 2.4658 0.503202 0.0402081 0.161033
150.00 1655.00 99.979696 44.6863 0.140929 3.03952 0.89753 17.2078 0.462994 30.3947 2.4658 0.503202 0.0402082 0.161033
150.00 1650.00 99.979650 44.6863 0.140929 3.03952 0.897074 17.2083 0.462994 30.3947 2.4658 0.503202 0.0402082 0.161033
150.00 1645.00 99.979606 44.6863 0.140929 3.03952 0.896636 17.2087 0.462994 30.3947 2.4658 0.503203 0.0402082 0.161033
150.00 1640.00 99.979564 44.6863 0.140929 3.03952 0.896215 17.209 0.462995 30.3947 2.4658 0.503203 0.0402082 0.161033
150.00 1635.00 99.979524 44.6864 0.140929 3.03952 0.895811 17.2094 0.462995 30.3947 2.4658 0.503203 0.0402082 0.161033
150.00 1630.00 99.979010 44.6866 0.14093 3.03954 0.890691 17.2141 0.462997 30.3949 2.46582 0.503206 0.0402084 0.161034
150.00 1625.00 99.978254 44.6869 0.140931 3.03956 0.883151 17.221 0.463001 30.3951 2.46584 0.503209 0.0402087 0.161035
150.00 1620.00 99.977501 44.6873 0.140932 3.03958 0.875636 17.2279 0.463004 30.3953 2.46585 0.503213 0.040209 0.161036
150.00 1615.00 99.976750 44.6876 0.140933 3.03961 0.868143 17.2348 0.463008 30.3956 2.46587 0.503217 0.0402093 0.161037
150.00 1610.00 99.976000 44.6879 0.140934 3.03963 0.86067 17.2417 0.463011 30.3958 2.46589 0.503221 0.0402096 0.161039
150.00 1605.00 99.975253 44.6883 0.140935 3.03965 0.853213 17.2485 0.463015 30.396 2.46591 0.503225 0.0402099 0.16104
150.00 1600.00 99.974507 44.6886 0.140936 3.03967 0.845768 17.2554 0.463018 30.3962 2.46593 0.503228 0.0402102 0.161041
150.00 1595.00 99.973761 44.6889 0.140937 3.0397 0.838333 17.2622 0.463022 30.3965 2.46595 0.503232 0.0402105 0.161042
